54540	39.73333333	119.2		18.7	32	昌黎 	河北	河北	河北
54541	39.9	119.2333333		25.4	32	抚宁	河北	河北	河北
54601	38.98333333	115.65		14.3	32	徐水	河北	河北	河北
54602	38.73333333	115.4833333		17.9	4	保定	河北	河北	河北
54603	38.71666667	115.7666667		11.2	32	高阳	河北	河北	河北
54604	38.41666667	115.3333333		30.8	32	安国	河北	河北	河北
54605	38.93333333	115.9333333		5.6	32	安新	河北	河北	河北
54606	38.23333333	115.7333333		20.2	32	饶阳	河北	河北	河北
54607	38.71666667	115.1166667		46.2	32	望都	河北	河北	河北
54608	38	115.55		27.3	32	深州	河北	河北	河北
54609	38.25	115.5		26.7	32	安平	河北	河北	河北
54610	38.73333333	116.1		9.2	32	任丘	河北	河北	河北
54611	38.93333333	115.3166667		45.9	32	满城	河北	河北	河北
54612	38.86666667	116.45		7.5	32	文安	河北	河北	河北
54613	38.7	116.6166667		8	32	大城	河北	河北	河北
54614	38.45	116.0833333		12.5	32	河间	河北	河北	河北
54615	38.58333333	116.85		9.3	32	青县	河北	河北	河北
54616	38.35	116.85		9.1	4	沧州	河北	河北	河北
54617	38.18333333	116.1166667		14.4	32	献县	河北	河北	河北
54618	38.08333333	116.55		14.3	32	泊头	河北	河北	河北
54620	38.48333333	115.5666667		19.7	32	蠡县	河北	河北	河北
54621	38.18333333	115.1833333		39.3	32	深泽	河北	河北	河北
54624	38.36666667	117.35		7.8	16	黄骅	河北	河北	河北
54626	38.41666667	115.8166667		15.1	32	肃宁	河北	河北	河北
54627	38.03333333	117.2333333		9.4	32	盐山	河北	河北	河北
54628	38.15	117.4833333		7.6	32	海兴	河北	河北	河北
54631	37.06666667	115.15		33.6	32	广宗	河北	河北	河北
54632	37.06666667	115.0333333		35.2	32	平乡	河北	河北	河北
54633	37.51666667	115.2333333		27.5	32	新河	河北	河北	河北
54636	39.01666667	116.1		12.2	32	雄县	河北	河北	河北
54640	36.91666667	114.8666667		37.2	32	鸡泽	河北	河北	河北
54644	38.05	117.1166667		11.7	32	孟村	河北	河北	河北
54700	38.03333333	115.9333333		17.4	32	武强	河北	河北	河北
54701	37.93333333	115.2		36.9	32	辛集	河北	河北	河北
54702	37.73333333	115.7		21.9	32	衡水	河北	河北	河北
54703	37.8	115.8833333		22.5	32	武邑	河北	河北	河北
54704	37.51666667	115.5666667		23.3	32	冀州	河北	河北	河北
54705	37.36666667	115.3833333		28.6	16	南宫	河北	河北	河北
54706	37.08333333	115.6666667		32.7	32	清河	河北	河北	河北
54707	37.35	115.9833333		28.6	32	故城	河北	河北	河北
54708	37.5	115.7333333		24.7	32	枣强	河北	河北	河北
54710	37.86666667	116.1666667		19.8	32	阜城	河北	河北	河北
54711	37.7	116.2833333		19.5	32	景县	河北	河北	河北
54713	37.88333333	116.5333333		15.6	32	东光	河北	河北	河北
54717	37.63333333	116.4		18.3	32	吴桥	河北	河北	河北
54719	38.03333333	116.6833333		12.3	32	南皮	河北	河北	河北
54800	37	115.25		34.5	32	威县	河北	河北	河北
54801	36.85	115.4833333		36.5	32	临西	河北	河北	河北
54804	36.3	115.1333333		46	32	大名	河北	河北	河北
54809	36.55	115.2833333		42.5	32	馆陶	河北	河北	河北
54820	36.81666667	115.1666667		37.9	32	邱县	河北	河北	河北
53478	40	112.45		1347.6	16	右玉	山西	山西	山西
53486	40.36666667	113.7666667		1050.8	32	阳高	山西	山西	山西
53487	40.1	113.3333333		1068.4	4	大同	山西	山西	山西
53488	40.03333333	113.5833333		1035.4	32	大同县	山西	山西	山西
53490	40.43333333	114.05		1016.2	32	天镇	山西	山西	山西
53564	39.38333333	111.15		862.1	4	河曲	山西	山西	山西
53565	39.43333333	111.5		1050.8	32	偏关	山西	山西	山西
53573	40	112.7		1337.7	32	左云	山西	山西	山西
53574	39.51666667	112.2666667		1408.6	32	平鲁	山西	山西	山西
53575	39.1	112.2		1526.2	32	神池	山西	山西	山西
53576	39.5	112.8166667		1046.5	32	山阴	山西	山西	山西
53577	39	112.3		1438.7	32	宁武	山西	山西	山西
53578	39.36666667	112.4333333		1116.4	32	朔州	山西	山西	山西
53579	39.01666667	112.9		861.5	32	代县	山西	山西	山西
53580	39.81666667	113.1		1045.7	32	怀仁	山西	山西	山西
53582	39.71666667	113.6666667		1080.7	32	浑源	山西	山西	山西
53584	39.56666667	113.1666667		1001.9	32	应县	山西	山西	山西
53585	39.16666667	113.2666667		935.2	32	繁峙	山西	山西	山西
53588	38.95	113.5166667		2209.9	4	五台山	山西	山西	山西
53590	39.75	114.2666667		979.4	32	广灵	山西	山西	山西
53594	39.45	114.1833333		939.9	32	灵丘	山西	山西	山西
53659	37.96666667	111		1164.1	32	临县	山西	山西	山西
53660	39.01666667	111.0833333		893.5	32	保德	山西	山西	山西
53662	38.71666667	111.5833333		1393.7	32	岢岚	山西	山西	山西
53663	38.91666667	111.8166667		1402.5	32	五寨	山西	山西	山西
53664	38.46666667	111.1333333		1013.6	16	兴县	山西	山西	山西
53665	38.28333333	111.65		1186.1	32	岚县	山西	山西	山西
53666	38.35	111.9333333		1214.1	32	静乐	山西	山西	山西
53669	38.08333333	111.8		1151.5	32	娄烦	山西	山西	山西
53673	38.73333333	112.7166667		827.2	16	原平	山西	山西	山西
53674	38.41666667	112.7		799	32	忻州	山西	山西	山西
53676	38.5	112.9833333		760.9	32	定襄	山西	山西	山西
53677	37.93333333	112.4833333		808	32	太原北郊	山西	山西	山西
53678	38.06666667	112.65		898.3	32	阳曲	山西	山西	山西
53679	37.73333333	112.55		776.6	32	太原南郊	山西	山西	山西
53681	38.83333333	113.3666667		1097.7	32	五台县豆村	山西	山西	山西
53685	38.06666667	113.4166667		953.8	32	盂县	山西	山西	山西
53687	37.78333333	113.6333333		752.8	32	平定	山西	山西	山西
53753	37.43333333	110.8833333		861	32	柳林	山西	山西	山西
53759	36.98333333	110.8333333		1106.8	32	石楼	山西	山西	山西
53760	37.88333333	111.2333333		1213.3	32	方山	山西	山西	山西
53763	37.91666667	112.1666667		1008	32	太原古交区	山西	山西	山西
53764	37.5	111.1		951.2	16	离石	山西	山西	山西
53767	37.33333333	111.1666667		1212.2	32	中阳	山西	山西	山西
53768	37.15	111.75		774.3	32	孝义	山西	山西	山西
53769	37.25	111.7833333		749.1	32	汾阳	山西	山西	山西
53770	37.35	112.35		769.9	32	祁县	山西	山西	山西
53771	37.41666667	112.05		751.3	32	文水	山西	山西	山西
53772	37.78333333	112.55		779.4	2	太原	山西	山西	山西
53774	37.61666667	112.3333333		774.6	32	清徐	山西	山西	山西
53775	37.43333333	112.5333333		782.6	32	太谷	山西	山西	山西
53776	37.68333333	112.7666667		831.5	32	榆次	山西	山西	山西
53777	37.53333333	112.15		760.2	32	交城	山西	山西	山西
53778	37.16666667	112.2166667		780.9	32	平遥	山西	山西	山西
53780	37.9	113.15		1066.6	32	寿阳	山西	山西	山西
53782	37.85	113.55		743	16	阳泉	山西	山西	山西
53783	37.6	113.7		880.3	32	昔阳	山西	山西	山西
53786	37.08333333	113.3666667		1134.4	32	左权	山西	山西	山西
53787	37.06666667	112.9833333		1042.2	16	榆社	山西	山西	山西
53788	37.33333333	113.5666667		1267	32	和顺	山西	山西	山西
53852	36.76666667	110.6333333		917.5	32	永和	山西	山西	山西
53853	36.7	110.95		1054.1	16	隰县	山西	山西	山西
53856	36.46666667	110.75		766.8	32	大宁	山西	山西	山西
53859	36.1	110.6666667		852.5	32	吉县	山西	山西	山西
53860	36.98333333	111.1666667		1407.2	32	交口	山西	山西	山西
53861	35.88333333	111.4166667		425.5	32	襄汾	山西	山西	山西
53862	36.85	111.8		812.5	32	灵石	山西	山西	山西
53863	37.03333333	111.9166667		745.7	4	介休	山西	山西	山西
53864	36.4	111.1		1031.1	32	蒲县	山西	山西	山西
53865	36.65	111.55		1013.1	32	汾西	山西	山西	山西
53866	36.23333333	111.6666667		464.1	32	洪洞	山西	山西	山西
53868	36.06666667	111.5		451	32	临汾	山西	山西	山西
53869	36.58333333	111.7		551.2	32	霍州	山西	山西	山西
53871	36.83333333	112.85		965.8	32	武乡	山西	山西	山西
53872	36.76666667	112.6833333		962.4	32	沁县	山西	山西	山西
53873	36.1	112.8666667		952.5	32	长子	山西	山西	山西
53874	36.25	111.9		650	32	古县	山西	山西	山西
53875	36.51666667	112.35		1001.6	32	沁源	山西	山西	山西
53877	36.16666667	112.25		861.4	32	安泽	山西	山西	山西
53878	36.51666667	113.3833333		769.1	32	黎城	山西	山西	山西
53879	36.31666667	112.8833333		953.2	32	屯留	山西	山西	山西
53880	36.33333333	113.2333333		948.9	32	潞城	山西	山西	山西
53882	36.05	113.0666667		991.4	32	长治	山西	山西	山西
53884	36.51666667	113.0333333		879.1	32	襄垣	山西	山西	山西
53885	36.13333333	113.2		1031.3	32	壶关	山西	山西	山西
53888	36.2	113.4333333		1088.6	32	平顺	山西	山西	山西
53953	35.96666667	110.85		966.3	32	乡宁	山西	山西	山西
53954	35.61666667	110.9666667		433.5	32	稷山	山西	山西	山西
53956	35.4	110.8333333		589.6	32	万荣	山西	山西	山西
53957	35.61666667	110.7166667		460	32	河津	山西	山西	山西
53958	35.13333333	110.7833333		389.5	32	临猗	山西	山西	山西
53959	35.05	111.05		365.9	4	运城	山西	山西	山西
53961	35.65	111.4833333		473.4	32	曲沃	山西	山西	山西
53962	35.73333333	111.7		585.3	32	翼城	山西	山西	山西
53963	35.65	111.3666667		434.9	32	侯马	山西	山西	山西
53964	35.61666667	111.2166667		431.8	32	新绛	山西	山西	山西
53965	35.51666667	111.5666667		761.9	32	绛县	山西	山西	山西
53966	35.98333333	111.8333333		818.1	32	浮山	山西	山西	山西
53967	35.33333333	111.2		469.8	32	闻喜	山西	山西	山西
53968	35.28333333	111.6666667		506.2	32	垣曲	山西	山西	山西
53970	35.7	112.2		887.1	32	沁水	山西	山西	山西
53973	35.76666667	112.95		836.6	32	高平	山西	山西	山西
53975	35.48333333	112.4		658.7	8	阳城	山西	山西	山西
53976	35.5	112.8666667		751.5	32	晋城	山西	山西	山西
53981	35.78333333	113.2666667		1311.2	32	陵川	山西	山西	山西
57052	34.88333333	110.45		355	32	永济	山西	山西	山西
57053	34.7	110.7166667		507.1	32	芮城	山西	山西	山西
57060	35.16666667	111.2333333		404.2	32	夏县	山西	山西	山西
57061	34.83333333	111.2		411.3	32	平陆	山西	山西	山西
50425	50.25	120.1833333		582.3	16	额尔古纳市	内蒙古	内蒙古	内蒙古
50431	50.78333333	121.5166667		718.2	32	根河市	内蒙古	内蒙古	内蒙古
50434	50.48333333	121.6833333		733.7	2	图里河	内蒙古	内蒙古	内蒙古
50445	50.58333333	123.7333333		424.7	32	鄂伦春自治旗	内蒙古	内蒙古	内蒙古
50514	49.58333333	117.3166667		662.7	16	满洲里	内蒙古	内蒙古	内蒙古
50524	49.31666667	119.4333333		578.5	32	陈巴尔虎旗	内蒙古	内蒙古	内蒙古
50525	49.15	119.75		621.6	32	鄂温克族自治旗	内蒙古	内蒙古	内蒙古
50526	49.28333333	120.7		670	32	牙克石市	内蒙古	内蒙古	内蒙古
50527	49.25	119.7		650.4	1	海拉尔	内蒙古	内蒙古	内蒙古
50548	49.2	123.7166667		287.2	16	小二沟	内蒙古	内蒙古	内蒙古
50603	48.66666667	116.8166667		556	4	新巴尔虎右旗	内蒙古	内蒙古	内蒙古
50618	48.21666667	118.2666667		644.6	32	新巴尔虎左旗	内蒙古	内蒙古	内蒙古
50632	48.76666667	121.9166667		740.7	4	博克图	内蒙古	内蒙古	内蒙古
50639	48	122.7333333		308.5	32	扎兰屯	内蒙古	内蒙古	内蒙古
50645	48.48333333	124.4833333		196.5	32	莫力达瓦达斡尔族自治旗	内蒙古	内蒙古	内蒙古
50647	48.13333333	123.4833333		237.2	32	阿荣旗	内蒙古	内蒙古	内蒙古
50727	47.16666667	119.9333333		997.7	2	阿尔山	内蒙古	内蒙古	内蒙古
50832	46.71666667	122.0833333		334.9	32	胡尔勒	内蒙古	内蒙古	内蒙古
50833	46.71666667	122.9		189	32	扎赉特旗	内蒙古	内蒙古	内蒙古
50834	46.6	121.2166667		501	16	索伦	内蒙古	内蒙古	内蒙古
50838	46.08333333	122.05		276	32	乌兰浩特	内蒙古	内蒙古	内蒙古
50913	45.71666667	118.8333333		866.1	32	乌拉盖	内蒙古	内蒙古	内蒙古
50915	45.51666667	116.9666667		838.9	4	东乌珠穆沁	内蒙古	内蒙古	内蒙古
50924	45.53333333	119.6666667		824.7	6	霍林郭勒	内蒙古	内蒙古	内蒙古
50928	45.06666667	120.3333333		629.1	32	巴雅尔吐胡硕	内蒙古	内蒙古	内蒙古
50934	45.38333333	121.5833333		312.7	32	突泉	内蒙古	内蒙古	内蒙古
50937	45.05	121.4666667		250.7	32	科尔沁右翼中旗	内蒙古	内蒙古	内蒙古
52267	41.95	101.0666667		941.7	2	额济纳旗	内蒙古	内蒙古	内蒙古
52495	40.16666667	104.8		1325.9	4	巴彦诺尔公	内蒙古	内蒙古	内蒙古
52575	39.41666667	102.7833333		1240.9	32	雅布赖	内蒙古	内蒙古	内蒙古
52576	39.21666667	101.6833333		1511.5	16	阿右旗	内蒙古	内蒙古	内蒙古
52607	39.43333333	106.65		1253	32	乌斯太	内蒙古	内蒙古	内蒙古
53068	43.65	111.9666667		965.8	2	二连浩特	内蒙古	内蒙古	内蒙古
53083	44.61666667	114.15		1182.9	4	那仁宝力格	内蒙古	内蒙古	内蒙古
53149	42.53333333	110.1333333		1226.7	4	满都拉气象站	内蒙古	内蒙古	内蒙古
53192	44.01666667	114.95		1127.3	4	阿巴嘎旗	内蒙古	内蒙古	内蒙古
53195	43.85	113.6333333		1038	16	苏尼特左旗	内蒙古	内蒙古	内蒙古
53272	42.75	112.6333333		1106.6	32	苏尼特右旗	内蒙古	内蒙古	内蒙古
53276	42.4	112.9		1151.9	4	朱日和	内蒙古	内蒙古	内蒙古
53289	42.23333333	113.8333333		1322.8	32	镶黄旗	内蒙古	内蒙古	内蒙古
53324	41.06666667	107.05		1040	32	乌拉特后旗	内蒙古	内蒙古	内蒙古
53336	41.56666667	108.5166667		1289.2	2	乌拉特中旗	内蒙古	内蒙古	内蒙古
53337	41.1	108.2666667		1025.4	32	五原	内蒙古	内蒙古	内蒙古
53343	41.76666667	109.9666667		1612.8	32	白云鄂博气象局	内蒙古	内蒙古	内蒙古
53348	41.01666667	109.1333333		1080.5	32	大佘太	内蒙古	内蒙古	内蒙古
53352	41.7	110.4333333		1376.2	4	达茂旗气象局	内蒙古	内蒙古	内蒙古
53357	41.03333333	110.05		1362.1	32	固阳县气象局	内蒙古	内蒙古	内蒙古
53362	41.53333333	111.6833333		1491.4	16	四子王	内蒙古	内蒙古	内蒙古
53367	41.31666667	111.2333333		1603.7	32	希拉穆仁气侯站	内蒙古	内蒙古	内蒙古
53368	41.08333333	111.4666667		1640.2	32	武川县	内蒙古	内蒙古	内蒙古
53378	41.28333333	112.6166667		1737.9	32	察右中旗	内蒙古	内蒙古	内蒙古
53384	41.45	113.1833333		1424.9	32	察右后旗	内蒙古	内蒙古	内蒙古
53385	41.56666667	113.55		1387.5	32	商都	内蒙古	内蒙古	内蒙古
53391	41.9	114		1484.6	2	化德	内蒙古	内蒙古	内蒙古
53419	40.33333333	107		1060.4	32	磴口	内蒙古	内蒙古	内蒙古
53420	40.85	107.1166667		1024.9	32	杭锦后旗	内蒙古	内蒙古	内蒙古
53433	40.73333333	108.65		1022	32	乌拉特前旗	内蒙古	内蒙古	内蒙古
53446	40.66666667	109.85		1068.4	32	包头市	内蒙古	内蒙古	内蒙古
53455	40.55	110.5333333		1000.9	32	土右旗气象局	内蒙古	内蒙古	内蒙古
53457	40.4	110.0333333		1012.2	32	达拉特旗	内蒙古	内蒙古	内蒙古
53463	40.81666667	111.6833333		1064.2	2	呼和浩特	内蒙古	内蒙古	内蒙古
53464	40.71666667	111.1666667		1047.5	32	土默特左旗	内蒙古	内蒙古	内蒙古
53466	40.75	111.7		1046.6	32	呼和浩特郊区站	内蒙古	内蒙古	内蒙古
53467	40.26666667	111.1833333		1017.5	32	托克托县	内蒙古	内蒙古	内蒙古
53469	40.4	111.8166667		1164	32	和林格尔县	内蒙古	内蒙古	内蒙古
53472	40.86666667	112.5666667		1453.2	32	卓资	内蒙古	内蒙古	内蒙古
53475	40.51666667	112.4666667		1272.2	32	凉城	内蒙古	内蒙古	内蒙古
53480	41.03333333	113.0666667		1421.5	4	集宁	内蒙古	内蒙古	内蒙古
53481	40.8	113.2166667		1317.1	32	察右前旗	内蒙古	内蒙古	内蒙古
53483	40.86666667	113.8333333		1269.9	32	兴和	内蒙古	内蒙古	内蒙古
53484	40.45	113.15		1192.9	32	丰镇	内蒙古	内蒙古	内蒙古
53502	39.78333333	105.75		1033	4	吉兰太	内蒙古	内蒙古	内蒙古
53505	37.88333333	105.4		1382.2	32	孪井滩	内蒙古	内蒙古	内蒙古
53512	39.8	106.8		1105.8	32	乌海	内蒙古	内蒙古	内蒙古
53513	40.73333333	107.3666667		1042.3	1	临河	内蒙古	内蒙古	内蒙古
53522	40.05	107.8333333		1181.4	32	伊克乌素	内蒙古	内蒙古	内蒙古
53529	39.1	107.9833333		1381.3	4	鄂托克旗	内蒙古	内蒙古	内蒙古
53533	39.85	108.7333333		1390.3	32	杭锦旗	内蒙古	内蒙古	内蒙古
53543	39.83333333	109.9833333		1462.8	4	东胜	内蒙古	内蒙古	内蒙古
53545	39.56666667	109.7333333		1330.3	32	伊金霍洛旗	内蒙古	内蒙古	内蒙古
53547	39.1	109.0333333		1312.9	32	乌审召	内蒙古	内蒙古	内蒙古
53553	39.86666667	111.2166667		1222.9	32	准格尔旗	内蒙古	内蒙古	内蒙古
53562	39.91666667	111.6666667		1192.2	32	清水河县	内蒙古	内蒙古	内蒙古
53602	38.83333333	105.6666667		1562.8	16	阿拉善左旗	内蒙古	内蒙古	内蒙古
53644	38.6	108.8333333		1309.3	32	乌审旗	内蒙古	内蒙古	内蒙古
53730	38.18333333	107.4833333		1335	32	鄂托克前旗	内蒙古	内蒙古	内蒙古
53732	37.85	108.7166667		1211.5	32	河南	内蒙古	内蒙古	内蒙古
54012	44.58333333	117.6		1002.6	4	西乌珠穆沁	内蒙古	内蒙古	内蒙古
54024	44.45	119.3		710	32	富河	内蒙古	内蒙古	内蒙古
54026	44.56666667	120.9		265.8	4	扎鲁特	内蒙古	内蒙古	内蒙古
54027	43.98333333	119.4		487.2	2	巴林左旗	内蒙古	内蒙古	内蒙古
54031	44.9	121.8166667		201.1	32	高力板	内蒙古	内蒙古	内蒙古
54039	44.03333333	122.0166667		182.7	32	舍伯吐	内蒙古	内蒙古	内蒙古
54047	44.13333333	123.2833333		146.9	32	科左中旗	内蒙古	内蒙古	内蒙古
54102	43.95	116.1166667		1003.8	1	锡林浩特	内蒙古	内蒙古	内蒙古
54113	43.53333333	118.65		622.5	32	巴林右旗	内蒙古	内蒙古	内蒙古
54115	43.6	118.0666667		803.8	4	林西县	内蒙古	内蒙古	内蒙古
54117	43.25	117.5333333		1004.4	32	克什克腾旗	内蒙古	内蒙古	内蒙古
54122	43.88333333	120.05		376	32	阿鲁科尔沁旗	内蒙古	内蒙古	内蒙古
54132	42.4	121.0666667		400.6	32	青龙山	内蒙古	内蒙古	内蒙古
54134	43.6	121.2833333		242.3	16	开鲁	内蒙古	内蒙古	内蒙古
54135	43.6	122.2666667		180.1	2	通辽	内蒙古	内蒙古	内蒙古
54204	42.3	115		1347.8	32	正镶白旗	内蒙古	内蒙古	内蒙古
54205	42.23333333	116		1316.6	32	正蓝旗	内蒙古	内蒙古	内蒙古
54208	42.18333333	116.4666667		1247	4	多伦县	内蒙古	内蒙古	内蒙古
